starttransfer,total
0.000000,0.004268
0.000000,0.004298
0.000000,0.004382
0.000000,0.004271
0.000000,0.004349
0.000000,0.004343
0.000000,0.004321
0.000000,0.004281
0.000000,0.004310
0.000000,0.004307
0.000000,0.004268
0.000000,0.004259
0.000000,0.004315
0.000000,0.004291
0.000000,0.004283
0.000000,0.004301
0.000000,0.004310
0.000000,0.004291
0.000000,0.004381
0.000000,0.004322
0.000000,0.004264
0.000000,0.004279
0.000000,0.004283
0.000000,0.004252
0.000000,0.004375
0.000000,0.004294
0.000000,0.004293
0.000000,0.004270
0.000000,0.004305
0.000000,0.004262
0.000000,0.004311
0.000000,0.004276
0.000000,0.004263
0.000000,0.004286
0.000000,0.004270
0.000000,0.004261
0.000000,0.004282
0.000000,0.004257
0.000000,0.004266
0.000000,0.004298
0.000000,0.004282
0.000000,0.004439
0.000000,0.004325
0.000000,0.004306
0.000000,0.004315
0.000000,0.004299
0.000000,0.004338
0.000000,0.004268
0.000000,0.004270
0.000000,0.004284
0.000000,0.004298
0.000000,0.004267
0.000000,0.004241
0.000000,0.004320
0.000000,0.004286
0.000000,0.004248
0.000000,0.004417
0.000000,0.004259
0.000000,0.004210
0.000000,0.004325
0.000000,0.004227
0.000000,0.004247
0.000000,0.004275
0.000000,0.004260
0.000000,0.004288
0.000000,0.004253
0.000000,0.004285
0.000000,0.004328
0.000000,0.004308
0.000000,0.004294
0.000000,0.004280
0.000000,0.004281
0.000000,0.004277
0.000000,0.004273
0.000000,0.004291
0.000000,0.004275
0.000000,0.004321
0.000000,0.004279
0.000000,0.004232
0.000000,0.004260
0.000000,0.004252
0.000000,0.004264
0.000000,0.004247
0.000000,0.004265
0.000000,0.004313
0.000000,0.004325
0.000000,0.004256
0.000000,0.004238
0.000000,0.004241
0.000000,0.004243
0.000000,0.004244
0.000000,0.004220
0.000000,0.004237
0.000000,0.004230
0.000000,0.004276
0.000000,0.004233
0.000000,0.004250
0.000000,0.004223
0.000000,0.004236
0.000000,0.004259
0.000000,0.004255
0.000000,0.004263
0.000000,0.004264
0.000000,0.004270
0.000000,0.004233
0.000000,0.004271
0.000000,0.004269
0.000000,0.004266
0.000000,0.004278
0.000000,0.004285
0.000000,0.006575
0.000000,0.008089
0.000000,0.004262
0.000000,0.004425
0.000000,0.004289
0.000000,0.004307
0.000000,0.004360
0.000000,0.004251
0.000000,0.004468
